ID,generated
TEST_0598,0.033057289554554586
TEST_0599,0.07624752417331314
TEST_0600,0.7102663633105346
TEST_0601,0.07415929336338015
TEST_0602,0.06804890135466087
TEST_0603,0.06082996255237623
TEST_0604,0.06108636761738506
TEST_0605,0.8558601923504686
TEST_0606,0.6134043063130249
TEST_0607,0.07592191646758105
TEST_0608,0.8973101286420981
TEST_0609,0.05530357518593279
TEST_0610,0.2349140953212887
TEST_0611,0.9173393343597348
TEST_0612,0.06358568538071986
TEST_0613,0.023883039614765483
TEST_0614,0.05128352859768178
TEST_0615,0.05301146164564892
TEST_0616,0.05004178659280531
TEST_0617,0.8966769772948947
TEST_0618,0.2787404321271036
TEST_0619,0.8786950363785526
TEST_0620,0.06533300746873769
TEST_0621,0.08476153350903465
TEST_0622,0.080176380035823
TEST_0623,0.04229771723476512
TEST_0624,0.023405183517054895
TEST_0625,0.0644988704699137
TEST_0626,0.01562421432274283
TEST_0627,0.16808248067763648
TEST_0628,0.02826545194250163
TEST_0629,0.04028489152163076
TEST_0630,0.03904666648716206
TEST_0631,0.042659992916656245
TEST_0632,0.5467115270976378
TEST_0633,0.32634142325946613
TEST_0634,0.035688594183292746
TEST_0635,0.01598598050290487
TEST_0636,0.0
TEST_0637,0.1778821081505903
TEST_0638,0.019302917093970213
TEST_0639,0.01609905279566128
TEST_0640,0.04537827240587716
TEST_0641,0.023819215451197376
TEST_0642,0.03956855575679458
TEST_0643,0.03930601296380658
TEST_0644,0.6638941987424828
TEST_0645,0.1962306454710684
TEST_0646,0.02664769749351141
TEST_0647,0.1658971467287072
TEST_0648,0.5883769226807319
TEST_0649,0.045797926604930886
TEST_0650,0.062303468266907434
TEST_0651,0.05335626022114384
TEST_0652,0.4055883652541163
TEST_0653,0.800428396861317
TEST_0654,0.004430750493939274
TEST_0655,0.013473839321869668
TEST_0656,0.016001072603561557
TEST_0657,0.024700041870911998
TEST_0658,0.023966358067176927
TEST_0659,0.021874684200626826
TEST_0660,0.0
TEST_0661,0.008835196220212116
TEST_0662,0.13380710098819176
TEST_0663,0.9253371845353937
TEST_0664,0.9237148004829302
TEST_0665,0.187888851313256
TEST_0666,0.9223462717660332
TEST_0667,0.08330271227791271
TEST_0668,0.9227255300963172
TEST_0669,0.12224538623813844
TEST_0670,0.8452535735062238
TEST_0671,0.7276265373693616
TEST_0672,0.9427234144794768
TEST_0673,0.24403157017513008
TEST_0674,0.141807252757418
TEST_0675,0.9238030028058136
TEST_0676,0.5083933070823582
TEST_0677,0.2667768278293183
TEST_0678,0.08251920393917353
TEST_0679,0.23266909521798534
TEST_0680,0.4900131075414269
TEST_0681,0.9456395889032656
TEST_0682,0.9155781508018817
TEST_0683,0.8166450279831485
TEST_0684,0.12099771024146089
TEST_0685,0.08127188407720663
TEST_0686,0.5347695448084098
TEST_0687,0.8183638050482904
TEST_0688,0.9424163726162382
TEST_0689,0.1635767876061089
TEST_0690,0.08436682355544974
TEST_0691,0.9091824685249401
TEST_0692,0.913913790747704
TEST_0693,0.0839163012010716
TEST_0694,0.15703453704175926
TEST_0695,0.9143869019928136
TEST_0696,0.5012210769583795
TEST_0697,0.10851137512947447
TEST_0698,0.4866731101713362
TEST_0699,0.5175635394730886
TEST_0700,0.4962938948232678
TEST_0701,0.480245190874094
TEST_0702,0.28472008658620207
TEST_0703,0.12032627512829044
TEST_0704,0.10963045307796437
TEST_0705,0.9483517233466655
TEST_0706,0.9429120643448781
TEST_0707,0.9483318719763133
TEST_0708,0.8447422534893629
TEST_0709,0.949699558577558
TEST_0710,0.949990385688548
TEST_0711,0.8067188277217123
TEST_0712,0.252281266834354
TEST_0713,0.8433514698926919
TEST_0714,0.07502061538323147
TEST_0715,0.058369792516251996
TEST_0716,0.02631367907575336
TEST_0717,0.06389848419046447
TEST_0718,0.4016578358080309
TEST_0719,0.0940507284430694
TEST_0720,0.7551445128382267
TEST_0721,0.07924278334366336
TEST_0722,0.9219300181133671
TEST_0723,0.07203450081481003
TEST_0724,0.3973110012980384
TEST_0725,0.19082398061724667
TEST_0726,0.03999777358677053
TEST_0727,0.3878970826282697
TEST_0728,0.04012576872737659
TEST_0729,0.06569211218559781
TEST_0730,0.08486680427908984
TEST_0731,0.4293138561564916
TEST_0732,0.8571815156074335
TEST_0733,0.6509369049766591
TEST_0734,0.07553245561148833
TEST_0735,0.10228826082954495
TEST_0736,0.06327083565622024
TEST_0737,0.21835704443451923
TEST_0738,0.4253180147184258
TEST_0739,0.9058212415052925
TEST_0740,0.9260870395326646
TEST_0741,0.10460614984248358
TEST_0742,0.5352784109566532
TEST_0743,0.8691272896252695
TEST_0744,0.06595089120468453
TEST_0745,0.7602803737875459
TEST_0746,0.07577894823313863
TEST_0747,0.20034529874689355
TEST_0748,0.9225112838079116
TEST_0749,0.9139404898859408
TEST_0750,0.08087327422674871
TEST_0751,0.09696577235521374
TEST_0752,0.8612677942344762
TEST_0753,0.5506346979999484
TEST_0754,0.8916905757396175
TEST_0755,0.08196810811525723
TEST_0756,0.07980717174808914
TEST_0757,0.9220152541451356
TEST_0758,0.9387641776191934
TEST_0759,0.13133626793561193
TEST_0760,0.8610337460001442
TEST_0761,0.9090155491005885
TEST_0762,0.8060782542387648
TEST_0763,0.1180445235724455
TEST_0764,0.9395728077308322
TEST_0765,0.46922320040563137
TEST_0766,0.772435875132598
TEST_0767,0.47027347984809303
TEST_0768,0.1388625854980938
TEST_0769,0.5992083801303107
TEST_0770,0.8040769441350841
TEST_0771,0.07414982636626333
TEST_0772,0.8664352335261682
TEST_0773,0.06978589534838782
TEST_0774,0.8087421746377723
TEST_0775,0.875471147265894
TEST_0776,0.091187888655681
TEST_0777,0.029382146842440934
TEST_0778,0.06451438899403854
TEST_0779,0.043887232647081414
TEST_0780,0.5922788938037798
TEST_0781,0.902988173226476
TEST_0782,0.0597845274352916
TEST_0783,0.7902102669116866
TEST_0784,0.9181934707562938
TEST_0785,0.4209375450136753
TEST_0786,0.20286421742143057
TEST_0787,0.8020036588575954
TEST_0788,0.09568612902510436
TEST_0789,0.6073017924636588
TEST_0790,0.12485458194082243
TEST_0791,0.9236811287071578
TEST_0792,0.05303959491005032
TEST_0793,0.12098404477324357
TEST_0794,0.10707371724198825
TEST_0795,0.8937459300664592
TEST_0796,0.9231051269831636
TEST_0797,0.03460504241427091
TEST_0798,0.0692573183427149
TEST_0799,0.11565793338275299
TEST_0800,0.14248876767674876
TEST_0801,0.06915017608316171
TEST_0802,0.8751801220393627
TEST_0803,0.8764774738905662
TEST_0804,0.06266242744442009
TEST_0805,0.05043828759196191
TEST_0806,0.03143419249693116
TEST_0807,0.013977973752696042
TEST_0808,0.0315092289001598
TEST_0809,0.08746601249031506
TEST_0810,0.5653073391681339
TEST_0811,0.035552853137380686
TEST_0812,0.0925823753555141
TEST_0813,0.18564489359418235
TEST_0814,0.9046668106115695
TEST_0815,0.06880141079106095
TEST_0816,0.2813550179491602
TEST_0817,0.5297986861650494
TEST_0818,0.8062336697964412
TEST_0819,0.7747448599394086
TEST_0820,0.1061027519338554
TEST_0821,0.34214231964828035
TEST_0822,0.7369573582951304
TEST_0823,0.0559903930128295
TEST_0824,0.1022523695302467
TEST_0825,0.05417975695571221
TEST_0826,0.2888283013527007
TEST_0827,0.004203593980154345
TEST_0828,0.04668577004497283
TEST_0829,0.2873728040480289
TEST_0830,0.41258063585677235
TEST_0831,0.03397695114439292
TEST_0832,0.3063956020471695
TEST_0833,0.9228764442547678
TEST_0834,0.9320267450741089
TEST_0835,0.0816015539930851
TEST_0836,0.893135926070249
TEST_0837,0.2914579591604705
TEST_0838,0.4456179153440976
TEST_0839,0.15307564134810644
TEST_0840,0.06031294328020316
TEST_0841,0.022079836005776517
TEST_0842,0.80421613872326
TEST_0843,0.8984416724592025
TEST_0844,0.15550003694084427
TEST_0845,0.12078570714167297
TEST_0846,0.05293072721341158
TEST_0847,0.022061682193621174
TEST_0848,0.05493657134682784
TEST_0849,0.8986880913336137
TEST_0850,0.2128497459975833
TEST_0851,0.041998984571165895
TEST_0852,0.8975537043766131
TEST_0853,0.057583028010197095
TEST_0854,0.9030073498320259
TEST_0855,0.05787431563160775
TEST_0856,0.17559487617325253
TEST_0857,0.058818500417598965
TEST_0858,0.05865914736222776
TEST_0859,0.9219806747509733
TEST_0860,0.7130764032534116
TEST_0861,0.03654709397306903
TEST_0862,0.17933572650329227
TEST_0863,0.9071064125979283
TEST_0864,0.15116417661464385
TEST_0865,0.8226026291705886
TEST_0866,0.06527125304475638
TEST_0867,0.9079932093847269
TEST_0868,0.07393076511705236
TEST_0869,0.2090689032711796
TEST_0870,0.834147407111119
TEST_0871,0.9323565183741349
TEST_0872,0.5608925401089538
TEST_0873,0.0651386601315601
TEST_0874,0.05453321212991602
TEST_0875,0.9117503833423173
TEST_0876,0.0937825577251578
TEST_0877,0.34069120849593454
TEST_0878,0.7407947153612404
TEST_0879,0.9230281296801828
TEST_0880,0.6450464812153425
